currency,name,fullName,precision,confirms,contractAddress,isMarginEnabled,isDebitEnabled,chains
RVN,RVN,Ravencoin,8,,,False,False,"[{'chainName': 'RVN', 'withdrawalMinSize': '30', 'withdrawalMinFee': '27', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 100, 'preConfirms': 60, 'contractAddress': '', 'chainId': 'rvn'}]"
MC,MC,Mechaverse,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '15', 'withdrawalMinFee': '12.6', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x9df90628d40c72f85137e8cee09dde353a651266', 'chainId': 'bsc'}]"
PEEL,PEEL,Meta Apes,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '20', 'withdrawalMinFee': '8', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x734548a9e43d2d564600b1b2ed5be9c2b911c6ab', 'chainId': 'bsc'}]"
SDL,SDL,Saddle DAO,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '100', 'withdrawalMinFee': '3000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xf1dc500fde233a4055e25e5bbf516372bc4f6871', 'chainId': 'eth'}]"
HIODBS,HIODBS,hiODBS,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1800', 'withdrawalMinFee': '920', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x33bd66c334274989b673a8e8c8d1a3f1b8de5889', 'chainId': 'eth'}]"
SWEAT,SWEAT,Sweat Economy,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '480', 'withdrawalMinFee': '400', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xb4b9dc1c77bdbb135ea907fd5a08094d98883a35', 'chainId': 'eth'}, {'chainName': 'NEAR', 'withdrawalMinSize': '93.040', 'withdrawalMinFee': '84.582', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 5, 'preConfirms': 5, 'contractAddress': 'token.sweat', 'chainId': 'near'}]"
CMP,CMP,Caduceus,8,,,False,False,"[{'chainName': 'CMP', 'withdrawalMinSize': '60', 'withdrawalMinFee': '30', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 150, 'preConfirms': 150, 'contractAddress': '', 'chainId': 'cmp'}]"
PIX,PIX,PIXIE,8,,,False,False,"[{'chainName': 'PIX', 'withdrawalMinSize': '3000', 'withdrawalMinFee': '1500', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 10, 'preConfirms': 10, 'contractAddress': '', 'chainId': 'pix'}]"
HIDOODLES,HIDOODLES,hiDOODLES,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '3600', 'withdrawalMinFee': '1800', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x3700adfd26d5bc062cb8b8a77e68fbd43f58ecab', 'chainId': 'eth'}]"
MPLX,MPLX,Metaplex,8,,,False,False,"[{'chainName': 'SOL', 'withdrawalMinSize': '15', 'withdrawalMinFee': '7.7', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 200, 'preConfirms': 200, 'contractAddress': 'METAewgxyPbgwsseH8T16a39CQ5VyVxZi9zXiDPY18m', 'chainId': 'sol'}]"
ETHW,ETHW,ETHPoW,8,,,True,True,"[{'chainName': 'Ethereum Pow', 'withdrawalMinSize': '1', 'withdrawalMinFee': '1', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 2400, 'preConfirms': 1200, 'contractAddress': '', 'chainId': 'ethw'}]"
QUARTZ,QUARTZ,Sandclock,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1', 'withdrawalMinFee': '6', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xba8a621b4a54e61c442f5ec623687e2a942225ef', 'chainId': 'eth'}]"
PUMLX,PUMLX,PUMLx,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '500', 'withdrawalMinFee': '400', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x8c088775e4139af116ac1fa6f281bbf71e8c1c73', 'chainId': 'eth'}]"
HIMAYC,HIMAYC,hiMAYC,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '800', 'withdrawalMinFee': '500', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x635f15eb7aa2e62d122f6b1f9f519fdccf4abdda', 'chainId': 'eth'}]"
ACQ,ACQ,Acquire.Fi,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1200', 'withdrawalMinFee': '800', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x4bdcb66b968060d9390c1d12bd29734496205581', 'chainId': 'eth'}]"
RED,RED,RED TOKEN,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1000', 'withdrawalMinFee': '300000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xc744df3419a8c9bd4d6b9852a503eb1c5308a326', 'chainId': 'eth'}]"
AOG,AOG,AgeOfGods,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '130', 'withdrawalMinFee': '70', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x40c8225329bd3e28a043b029e0d07a5344d2c27c', 'chainId': 'bsc'}]"
PRMX,PRMX,PREMA,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '12', 'withdrawalMinFee': '1200000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xe4dae00bc1c46ea2f44ae71b1beb8b171c15d812', 'chainId': 'eth'}]"
XETA,XETA,XANA,8,,,False,False,"[{'chainName': 'AVAX C-Chain', 'withdrawalMinSize': '50', 'withdrawalMinFee': '48.4', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x31c994ac062c1970c086260bc61babb708643fac', 'chainId': 'avaxc'}]"
00,00,P00LS,8,,,False,False,
GEM,GEM,Gemie,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '5000', 'withdrawalMinFee': '4500', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x9008064e6cf73e27a3aba4b10e69f855a4f8efcc', 'chainId': 'eth'}]"
HIOD,HIOD,hiOD,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '5040', 'withdrawalMinFee': '4200', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x7a83ff237e7870d8d6c3485920ebe654d2841315', 'chainId': 'eth'}]"
KICKS,KICKS,GetKicks,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '600', 'withdrawalMinFee': '420', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xfeb4e9b932ef708c498cc997abe51d0ee39300cf', 'chainId': 'bsc'}]"
ASTROBOY,ASTROBOY,MC Astroboy,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1', 'withdrawalMinFee': '0', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x9df90628d40c72f85137e8cee09dde353a651266', 'chainId': 'eth'}]"
DERC,DERC,DeRace,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '70', 'withdrawalMinFee': '35', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x9fa69536d1cda4a04cfb50688294de75b505a9ae', 'chainId': 'eth'}]"
TRIBL,TRIBL,Tribal Token,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '6', 'withdrawalMinFee': '3', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x6988a804c74fd04f37da1ea4781cea68c9c00f86', 'chainId': 'eth'}]"
P00LS,P00LS,P00LS,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1', 'withdrawalMinFee': '30', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x881ba05de1e78f549cc63a8f6cabb1d4ad32250d', 'chainId': 'eth'}]"
GMX,GMX,GMX,8,,,False,True,"[{'chainName': 'AVAX C-Chain', 'withdrawalMinSize': '0.1', 'withdrawalMinFee': '0.02', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x62edc0692bd897d2295872a9ffcac5425011c661', 'chainId': 'avaxc'}, {'chainName': 'ARBITRUM', 'withdrawalMinSize': '0.1', 'withdrawalMinFee': '0.02', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 120, 'preConfirms': 120, 'contractAddress': '0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a', 'chainId': 'arbitrum'}]"
POKT,POKT,Pocket Network,8,,,False,False,"[{'chainName': 'POKT', 'withdrawalMinSize': '50', 'withdrawalMinFee': '25', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 2, 'preConfirms': 2, 'contractAddress': '', 'chainId': 'pokt'}]"
EFI,EFI,Efinity,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '120', 'withdrawalMinFee': '90', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x656c00e1bcd96f256f224ad9112ff426ef053733', 'chainId': 'eth'}, {'chainName': 'EFINITY', 'withdrawalMinSize': '17', 'withdrawalMinFee': '8.5', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'efi'}]"
APT,APT,Aptos,8,,,True,True,"[{'chainName': 'APT', 'withdrawalMinSize': '0.078', 'withdrawalMinFee': '0.071', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 1, 'preConfirms': 1, 'contractAddress': '', 'chainId': 'aptos'}]"
BBC,BBC,Bull BTC Club,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '100', 'withdrawalMinFee': '71', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x37e5da11b6a4dc6d2f7abe232cdd30b0b8fc63b1', 'chainId': 'bsc'}]"
EUL,EUL,Euler,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1.8', 'withdrawalMinFee': '1.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xd9fcd98c322942075a5c3860693e9f4f03aae07b', 'chainId': 'eth'}]"
TON,TON,Ton,8,,,True,True,"[{'chainName': 'TON', 'withdrawalMinSize': '0.428', 'withdrawalMinFee': '0.389', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 1, 'preConfirms': 1, 'contractAddress': '', 'chainId': 'ton'}]"
HIMEEBITS,HIMEEBITS,hiMEEBITS,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '2600', 'withdrawalMinFee': '2300', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xbbeca80a4c99c3b1bd3c10e64595d0fc7dc26ee0', 'chainId': 'eth'}]"
HISQUIGGLE,HISQUIGGLE,hiSQUIGGLE,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '600', 'withdrawalMinFee': '300', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x51395ade06eae126f590e7b06dc8f6baf511f13f', 'chainId': 'eth'}]"
PIAS,PIAS,PIAS,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '5', 'withdrawalMinFee': '5500', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xc669a70e0b3d07e3514afd97ebfb3d134077a4a1', 'chainId': 'bsc'}]"
XCV,XCV,XCarnival,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '400', 'withdrawalMinFee': '200', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x4be63a9b26ee89b9a3a13fd0aa1d0b2427c135f8', 'chainId': 'bsc'}, {'chainName': 'ERC20', 'withdrawalMinSize': '1000', 'withdrawalMinFee': '500', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x493cbbd4a5da462e3dbc3e5c8e2a1e37d1d03cac', 'chainId': 'eth'}]"
ECOX,ECOx,Eco,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '30', 'withdrawalMinFee': '15', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xcccd1ba9f7acd6117834e0d28f25645decb1736a', 'chainId': 'eth'}]"
HFT,HFT,Hashflow,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '30', 'withdrawalMinFee': '15', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xb3999f658c0391d94a37f7ff328f3fec942bcadc', 'chainId': 'eth'}]"
MM,MM,MetaMecha,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '20', 'withdrawalMinFee': '13', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x31e5e2b990cc9f03540b488fdc78d3806826f161', 'chainId': 'bsc'}]"
HIFIDENZA,HIFIDENZA,hiFIDENZA,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '60', 'withdrawalMinFee': '48', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xb3e6ee8d2c586fa03ab70aef96b8ae6d12d64ec7', 'chainId': 'eth'}]"
AZERO,AZERO,Aleph Zero,8,,,False,True,"[{'chainName': 'AZERO', 'withdrawalMinSize': '0.584', 'withdrawalMinFee': '0.530', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 200, 'preConfirms': 200, 'contractAddress': '', 'chainId': 'azero'}]"
BEAT,BEAT,MetaBeat,8,,,False,False,"[{'chainName': 'MATIC', 'withdrawalMinSize': '60', 'withdrawalMinFee': '30', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 800, 'preConfirms': 400, 'contractAddress': '0xb78cf9ac0f47f1d69cba861deda29814d285c834', 'chainId': 'matic'}]"
CLUB,CLUB,Club Coin,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '800', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x465a6dcb65070fe52ac49c87d677e07f4c726590', 'chainId': 'eth'}]"
MATCH,MATCH,Matching game,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '200001', 'withdrawalMinFee': '200000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x7f78a88d77fa03f3ce4a94b14a0e1abb5eeeedd7', 'chainId': 'eth'}]"
NRFB,NRFB,NuriFootball,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '6000', 'withdrawalMinFee': '5000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x00281dfce4cfd72c0b6fda2aaaf077258743f9e8', 'chainId': 'eth'}]"
HIGAZERS,HIGAZERS,hiGAZERS,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '250', 'withdrawalMinFee': '190', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xc1ad0aa69454603a5dee55cf9bd9341e01328544', 'chainId': 'eth'}]"
NAVI,NAVI,Atlas Navi,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '400', 'withdrawalMinFee': '300', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xfc1c93a2507975e98b9d0e9260ded61a00152bf1', 'chainId': 'eth'}]"
HIPENGUINS,HIPENGUINS,hiPENGUINS,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '500', 'withdrawalMinFee': '350', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x669db4c47f89f21554ebd825a744888725fd9491', 'chainId': 'eth'}]"
CARE,CARE,CARE,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1000', 'withdrawalMinFee': '400000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x329cf160f30d21006bcd24b67eade561e54cde4c', 'chainId': 'eth'}]"
ALT,ALT,AptosLaunchToken,8,,,False,False,"[{'chainName': 'APT', 'withdrawalMinSize': '60', 'withdrawalMinFee': '30', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 1, 'preConfirms': 1, 'contractAddress': '0xd0b4efb4be7c3508d9a26a9b5405cf9f860d0b9e5fe2f498b90e68b8d2cedd3e::aptos_launch_token::AptosLaunchToken', 'chainId': 'aptos'}]"
HICLONEX,HICLONEX,hiCLONEX,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1800', 'withdrawalMinFee': '1600', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x764104dc24dadff01150253a58c82337984b4319', 'chainId': 'eth'}]"
OAS,OAS,Oasys,8,,,False,False,"[{'chainName': 'OAS', 'withdrawalMinSize': '20', 'withdrawalMinFee': '9', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'oas'}]"
PRIMAL,PRIMAL,Primal,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '200', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xcb5327ed4649548e0d73e70b633cdfd99af6da87', 'chainId': 'bsc'}]"
HICOOLCATS,HICOOLCATS,hiCOOLCATS,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '5000', 'withdrawalMinFee': '3200', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x082716b6734b31791407d7dd0e2a2c41260029b2', 'chainId': 'eth'}]"
HIAZUKI,HIAZUKI,hiAZUKI,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '450', 'withdrawalMinFee': '410', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x4db26817c88a57d2ef84cfd90168f535ee83bda9', 'chainId': 'eth'}]"
TEM,TEM,TemDAO,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '100', 'withdrawalMinFee': '10000000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xae0585a259a3bcab258d6ee02fb583f7b33c2a12', 'chainId': 'eth'}]"
HIFLUF,HIFLUF,hiFLUF,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '4000', 'withdrawalMinFee': '3800', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x79c9e0410b6615e7ba9dd69614b0519325a2b047', 'chainId': 'eth'}]"
OSMO,OSMO,OSMO,8,,,False,False,"[{'chainName': 'OSMO', 'withdrawalMinSize': '1.2', 'withdrawalMinFee': '1', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 15, 'preConfirms': 15, 'contractAddress': 'uosmo', 'chainId': 'osmo'}]"
FLR,FLR,Flare Network,8,,,False,True,"[{'chainName': 'FLARE', 'withdrawalMinSize': '37.141', 'withdrawalMinFee': '33.764', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '', 'chainId': 'flare'}]"
HIBIRDS,HIBIRDS,hiMOONBIRDS,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '2000', 'withdrawalMinFee': '1500', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x0a7b89e66a1dc16633abdfd132bae05827d3bfa5', 'chainId': 'eth'}]"
BDX,BDX,Beldex,8,,,False,False,"[{'chainName': 'BDX', 'withdrawalMinSize': '10', 'withdrawalMinFee': '2', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 15, 'preConfirms': 15, 'contractAddress': '', 'chainId': 'bdx'}]"
HIMFERS,HIMFERS,hiMFERS,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '6000', 'withdrawalMinFee': '3000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xb755d5bc7de83232b9df1886bd5cdb38895933b0', 'chainId': 'eth'}]"
SIMP,SIMP,SO-COL,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '2640', 'withdrawalMinFee': '2200', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x41c21693e60fc1a5dbb7c50e54e7a6016aa44c99', 'chainId': 'eth'}]"
MAGIC,MAGIC,MAGIC,8,,,False,True,"[{'chainName': 'ARBITRUM', 'withdrawalMinSize': '1', 'withdrawalMinFee': '0.67', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 120, 'preConfirms': 120, 'contractAddress': '0x539bde0d7dbd336b79148aa742883198bbf60342', 'chainId': 'arbitrum'}]"
ASTRA,ASTRA,Astra Protocol,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1500', 'withdrawalMinFee': '1200', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x201332bd45c8628d814f870bfb584b385a7c351e', 'chainId': 'eth'}]"
HIVALHALLA,HIVALHALLA,hiVALHALLA,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '11000', 'withdrawalMinFee': '10000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x5c0590cde44569bf39ef79e859b367e39cb000f1', 'chainId': 'eth'}]"
SQUAD,SQUAD,SQUAD,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '120', 'withdrawalMinFee': '118', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x724a32dfff9769a0a0e1f0515c0012d1fb14c3bd', 'chainId': 'bsc'}]"
RPL,RPL,Rocket Pool,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.3', 'withdrawalMinFee': '0.2', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xd33526068d116ce69f19a9ee46f0bd304f21a51f', 'chainId': 'eth'}]"
HIRENGA,HIRENGA,hiRENGA,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '12000', 'withdrawalMinFee': '10000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x1de852cd18323bc5ebda842b8eef46c6e551aa47', 'chainId': 'eth'}]"
HIGH,HIGH,Highstreet,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '5', 'withdrawalMinFee': '3.6', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x71ab77b7dbb4fa7e017bc15090b2163221420282', 'chainId': 'eth'}]"
KING,KING,Kingdomverse,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '7200', 'withdrawalMinFee': '6000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x149d8290f653deb8e34c037d239d3d8eee9de5ad', 'chainId': 'eth'}]"
